SP_NAME,SP_SCHEMA,SP_LANGUAGE,TABLE_NAME,COLUMN_NAME,RELATIONSHIP_TYPES
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_TERM,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TOTAL_AMOUNT,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,INVOICE_AMOUNT,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,INVOICE_REVENUE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,SALES_LEVEL_3,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,COUNTRY,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,L1_SALES_FINANCE_HIERARCHY_CODE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,L2_SALES_FINANCE_HIERARCHY_CODE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,EXTERNAL_THEATER_NAME_L1,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,SUBSCRIPTION_CODE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,MD5_HASH,"USED_AS_MERGE,USED_AS_SELECT"
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,MD5_HASH,"USED_AS_INSERT,USED_AS_MERGE"
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,FISCAL_PERIOD_ID,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,FISCAL_YEAR,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,FISCAL_QUARTER_ID,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,SALES_LEVEL_1,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,SALES_LEVEL_2,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,FINANCE_SUB_GROUP_OR_CONTRACT_TYPE,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,MKTG_PART_ID,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,FINANCE_BU_OR_SERVICE_CATEGORY,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CONTRACT_NUMBER,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,SUBSCRIPTION_ID,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,END_CUSTOMER_GLOBAL_ULTIMATE_NAME,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,TRANSACTION_NUMBER,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,TRANSACTION_TYPE,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,TRANSACTION_DATE,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CONTRACT_START_DATE,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CONTRACT_END_DATE,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CONTRACT_TERM,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,TOTAL_AMOUNT,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,INVOICE_AMOUNT,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,INVOICE_REVENUE,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,SALES_LEVEL_3,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,COUNTRY,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,L1_SALES_FINANCE_HIERARCHY_CODE,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,L2_SALES_FINANCE_HIERARCHY_CODE,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,EXTERNAL_THEATER_NAME_L1,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,SUBSCRIPTION_CODE,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CREATED_BY,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,DC_REVENUE_CXEA,CREATE_DTM,USED_AS_INSERT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FISCAL_PERIOD_ID,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FISCAL_YEAR,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FISCAL_QUARTER_ID,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,SALES_LEVEL_1,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,SALES_LEVEL_2,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FINANCE_SUB_GROUP_OR_CONTRACT_TYPE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,MKTG_PART_ID,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_NUMBER,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TRANSACTION_NUMBER,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TRANSACTION_TYPE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TRANSACTION_DATE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_START_DATE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_END_DATE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_TERM,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TOTAL_AMOUNT,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGS,TAGSET_ID,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGS,TAG_ID,USED_AS_FILTER
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,TAGSET_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_FILTER"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,IS_DELETED,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,TAGSET_TYPE,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,SCOPE,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,CISCO_CCO_ID,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,USER_TITLE,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,USER_ID,USED_AS_JOIN
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_CAM_TO_ENGAGEMENT,USER_ID,USED_AS_JOIN
TAG_INSTANCES_9,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_CAM_TO_ENGAGEMENT,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,INSTANCE_ID,"USED_AS_MERGE,USED_AS_INSERT,USED_AS_UPDATE"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,TAGSET_ID,"USED_AS_MERGE,USED_AS_INSERT,USED_AS_UPDATE"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,TAG_ID,"USED_AS_MERGE,USED_AS_INSERT,USED_AS_UPDATE"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,DC_ENGAGEMENT_ID,USED_AS_INSERT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,UPDATE_BY,"USED_AS_INSERT,USED_AS_UPDATE"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,UPDATE_DTM,"USED_AS_INSERT,USED_AS_UPDATE"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,DYNAMIC_TABLE_FROM_VARIABLE,IS_DELETED,"USED_AS_MERGE,USED_AS_UPDATE"
TAG_INSTANCES_9,CPS_DSCI_API,SQL,JSON_PARAMETER,USERID,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,JSON_PARAMETER,TAGID,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,JSON_PARAMETER,ENGAGEMENTID,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,JSON_PARAMETER,DDL_ACTION,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,JSON_PARAMETER,TAGSETID,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,JSON_PARAMETER,INSTANCE,USED_AS_SELECT
TAG_INSTANCES_9,CPS_DSCI_API,SQL,X,INSTANCES,PROCEDURE_CREATES_TABLE
TAG_INSTANCES_9,CPS_DSCI_API,SQL,ALLOWED_TAGS,INSTANCE_ID,PROCEDURE_CREATES_TABLE
TAG_INSTANCES_9,CPS_DSCI_API,SQL,ALLOWED_TAGS,PROPOSED_TAG_ID,PROCEDURE_CREATES_TABLE
TAG_INSTANCES_9,CPS_DSCI_API,SQL,ALLOWED_TAGS,PROPOSED_TAGSET_ID,PROCEDURE_CREATES_TABLE
ADD_MESSAGES_TO_NOTIFICATION,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,DATA,"USED_AS_SELECT,USED_AS_UPDATE"
ADD_MESSAGES_TO_NOTIFICATION,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,NOTIFICATION_ID,USED_AS_FILTER
ADD_MESSAGES_TO_NOTIFICATION,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,IS_DELETED,USED_AS_FILTER
ADD_MESSAGES_TO_NOTIFICATION,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,NOTIFICATION_CATEGORY,"USED_AS_SELECT,USED_AS_UPDATE"
ADD_MESSAGES_TO_NOTIFICATION,CPS_DSCI_API,SQL,DC_WF_NOTIFICATION,UPDATE_DTM,USED_AS_UPDATE
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGS,TAG_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_FILTER"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGS,TAGSET_ID,"USED_AS_SELECT,USED_AS_JOIN"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGS,IS_DELETED,USED_AS_SELECT
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,TAGSET_ID,USED_AS_JOIN
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,IS_DELETED,USED_AS_SELECT
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,TAGSET_TYPE,"USED_AS_SELECT,USED_AS_JOIN"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET,SCOPE,USED_AS_SELECT
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET_TYPES,TAGSET_TYPE_ID,USED_AS_JOIN
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_TAGSET_TYPES,TAGSET_TYPE,USED_AS_SELECT
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,CISCO_CCO_ID,"USED_AS_SELECT,USED_AS_FILTER,USED_AS_GROUP_BY"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,USER_TITLE,"USED_AS_SELECT,USED_AS_GROUP_BY"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,USER_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_GROUP_BY"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_USERS,IS_DELETED,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_CAM_TO_ENGAGEMENT,USER_ID,USED_AS_JOIN
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_CAM_TO_ENGAGEMENT,DC_ENGAGEMENT_ID,USED_AS_SELECT
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_CAM_TO_ENGAGEMENT,IS_DELETED,"USED_AS_SELECT,USED_AS_FILTER"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,ENG_CTE,DC_ENGAGEMENT_ID,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,ENG_CTE,CISCO_CCO_ID,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_GROUP_BY"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,ENG_CTE,USER_TITLE,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_GROUP_BY"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,ENG_CTE,USER_ID,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT,USED_AS_GROUP_BY"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,ENG_CTE,USER_IS_DELETED,"PROCEDURE_CREATES_TABLE,USED_AS_FILTER"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,ENG_CTE,CAM_ENG_IS_DELETED,"PROCEDURE_CREATES_TABLE,USED_AS_FILTER"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_ENGAGEMENT_TAGS_,INSTANCE_ID,"USED_AS_MERGE,USED_AS_INSERT"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_ENGAGEMENT_TAGS_,TAGSET_ID,"USED_AS_MERGE,USED_AS_INSERT"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_ENGAGEMENT_TAGS_,TAG_ID,"USED_AS_MERGE,USED_AS_UPDATE,USED_AS_INSERT"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_ENGAGEMENT_TAGS_,DC_ENGAGEMENT_ID,USED_AS_INSERT
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_ENGAGEMENT_TAGS_,UPDATE_BY,"USED_AS_UPDATE,USED_AS_INSERT"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_ENGAGEMENT_TAGS_,UPDATE_DTM,"USED_AS_UPDATE,USED_AS_INSERT"
TAG_INSTANCES_TEST,CPS_DSCI_API,SQL,CPS_DSCI_API.DC_ENGAGEMENT_TAGS_,IS_DELETED,"USED_AS_MERGE,USED_AS_UPDATE,USED_AS_INSERT"
ANY_ISSUES_WITH_CROSS_LINK,CPS_DSCI_API,SQL,DC_SDP_B_TASK_SUB_TASK,TASK_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
ANY_ISSUES_WITH_CROSS_LINK,CPS_DSCI_API,SQL,DC_SDP_B_TASK_SUB_TASK,SUB_TASK_ID,USED_AS_GROUP_BY
ANY_ISSUES_WITH_CROSS_LINK,CPS_DSCI_API,SQL,DC_SDP_B_TASK_SUB_TASK,IS_DELETED,USED_AS_FILTER
ANY_ISSUES_WITH_CROSS_LINK,CPS_DSCI_API,SQL,DC_SDP_B_TASK_TO_DELIVERABLE,DELIVERABLE_ID,"USED_AS_SELECT,USED_AS_GROUP_BY"
ANY_ISSUES_WITH_CROSS_LINK,CPS_DSCI_API,SQL,DC_SDP_B_TASK_TO_DELIVERABLE,TASK_ID,USED_AS_GROUP_BY
ANY_ISSUES_WITH_CROSS_LINK,CPS_DSCI_API,SQL,DC_SDP_B_TASK_TO_DELIVERABLE,IS_DELETED,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,CPS_DSCI_STG.SERIAL_NUMBER_LOAD,*,PROCEDURE_CREATES_TABLE
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,CPS_DSCI_STG.SERIAL_NUMBER_LOAD,SERIAL_NUMBER,"USED_AS_INSERT,USED_AS_SELECT,USED_AS_FILTER"
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,DC_PARTY_LINKS,DC_ENGAGEMENT_ID,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,DC_PARTY_LINKS,IS_DELETED,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,DC_PARTY_LINKS,CR_PARTY_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_MASTER_ETL_DB.SS.CRT_XXNGCR_DNM_RELATIONSHIPS,GLOBAL_ULTIMATE_ID,USED_AS_SELECT
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_MASTER_ETL_DB.SS.CRT_XXNGCR_DNM_RELATIONSHIPS,PARTY_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,SERIAL_NUMBER,"USED_AS_SELECT,USED_AS_JOIN"
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,DUP_SERIAL_NUMBER,"USED_AS_SELECT,USED_AS_JOIN"
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,INSTANCE_ID,"USED_AS_SELECT,USED_AS_JOIN"
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,PARENT_INSTANCE_ID,USED_AS_SELECT
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,INSTANCE_STATUS_DESC,USED_AS_SELECT
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,BILL_TO_SITE_USE_ID,USED_AS_SELECT
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,COVERED_STATUS,USED_AS_SELECT
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,DUPLICATE_IB_FLAG,USED_AS_SELECT
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,SO_NUMBER,USED_AS_SELECT
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,INSTALL_AT_SITE_USE_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,INVENTORY_ITEM_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_INSTANCE_DETAIL,EDWSF_SOURCE_DELETED_FLAG,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TAGS_,INSTANCE_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_FILTER"
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TAGS_,TAG_ID,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TAGS_,IS_DELETED,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SITE_GU_DENORM,SITE_USE_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SITE_GU_DENORM,GU_ID,"USED_AS_SELECT,USED_AS_FILTER"
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SITE_GU_DENORM,EDWSF_SOURCE_DELETED_FLAG,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SITE_GU_DENORM,SITE_USE_CODE,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,INVENTORY_ITEM_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,LAST_DATE_OF_SUPPORT,USED_AS_SELECT
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,MAPPED_TO_SERVICE_FLAG,USED_AS_SELECT
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,EDWSF_SOURCE_DELETED_FLAG,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_CVDPRDLINE_DETAIL,INSTANCE_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_CVDPRDLINE_DETAIL,MAINTENANCE_SO_NUMBER,"USED_AS_SELECT,USED_AS_ORDER_BY"
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_CVDPRDLINE_DETAIL,CONTRACT_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_CVDPRDLINE_DETAIL,SERVICE_LINE_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_CVDPRDLINE_DETAIL,EDWSF_SOURCE_DELETED_FLAG,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAHDR_CORE,CONTRACT_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAHDR_CORE,SERVICE_LINE_ID,USED_AS_JOIN
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAHDR_CORE,CONTRACT_NUMBER,"USED_AS_SELECT,USED_AS_FILTER"
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAHDR_CORE,EDWSF_SOURCE_DELETED_FLAG,USED_AS_FILTER
SERIAL_RESOLUTION_V2,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,BOOKING_CONTRACT,USED_AS_JOIN
