primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name
707,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SERVICE_CONTRACT_NUMBER,VARCHAR(128),COLUMN,N,CPS_DSCI_BR
708,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_LINE_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
709,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_CUSTOMER_SUITE_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
710,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EA_TRUE_FORWARD_ELIGIBLE_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
711,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
712,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
713,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
714,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
715,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
716,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
717,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,EDWSF_SOURCE_DELETED_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
718,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SMART_ACCOUNT_TYPE,VARCHAR(255),COLUMN,N,CPS_DSCI_BR
719,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SMART_ACCOUNT_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_BR
720,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,VIRTUAL_ACCOUNT_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_BR
721,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_BUSINESS_ENTITY_NAME,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
722,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_SUB_BUSINESS_ENTITY_NAME,VARCHAR(60),COLUMN,N,CPS_DSCI_BR
723,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,CX_CUSTOMER_BU_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
724,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,CX_CUSTOMER_BU_NAME,VARCHAR(920),COLUMN,N,CPS_DSCI_BR
725,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SAVM_GROUP_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
726,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,SAVM_GROUP_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
727,BV_UNIFIED_LICENSE_ENTITLEMENT,VIEW,LICENSE_SPLIT_QUANTITY_PERCENT,FLOAT,COLUMN,N,CPS_DSCI_BR
728,BV_VIRTUAL_ACCOUNTS_D,VIEW,SMART_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV
729,BV_VIRTUAL_ACCOUNTS_D,VIEW,VIRTUAL_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV
730,BV_VIRTUAL_ACCOUNTS_D,VIEW,VIRTUAL_ACCOUNT_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV
731,BV_VIRTUAL_ACCOUNTS_D,VIEW,SATELLITE_ENABLED_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV
732,BV_VIRTUAL_ACCOUNTS_D,VIEW,ACTIVE_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV
733,BV_VIRTUAL_ACCOUNTS_D,VIEW,BATCH_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV
734,BV_VIRTUAL_ACCOUNTS_D,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV
735,BV_VIRTUAL_ACCOUNTS_D,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV
736,BV_VIRTUAL_ACCOUNTS_D,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV
737,BV_VIRTUAL_ACCOUNTS_D,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV
738,BV_VIRTUAL_ACCOUNTS_D,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV
739,CAM_ACTIVITY_DISENGAGE,VIEW,SOLD_AS_SERVICE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
740,CAM_ACTIVITY_DISENGAGE,VIEW,BOOKING_COUNTRY,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
741,CAM_ACTIVITY_DISENGAGE,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
742,CAM_ACTIVITY_DISENGAGE,VIEW,PRICING_MODEL_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
743,CAM_ACTIVITY_DISENGAGE,VIEW,BOOKED_THEATER,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
744,CAM_ACTIVITY_DISENGAGE,VIEW,NOTES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
745,CAM_ACTIVITY_DISENGAGE,VIEW,ENGAGEMENT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
746,CAM_ACTIVITY_DISENGAGE,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
747,CAM_ACTIVITY_DISENGAGE,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
748,CAM_ACTIVITY_DISENGAGE,VIEW,USER_TITLE,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
749,CAM_ACTIVITY_DISENGAGE,VIEW,FISCAL_QTR_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
750,CAM_ACTIVITY_DISENGAGE,VIEW,FISCAL_MTH_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
751,CAM_ACTIVITY_DISENGAGE,VIEW,CAL_WEEK_SORTED_SHORT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
752,CAM_ACTIVITY_DISENGAGE,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
753,CAM_ACTIVITY_DISENGAGE,VIEW,DISENGAGE_DAYS_AGO,"NUMBER(9,0)",COLUMN,N,CPS_DSCI_BR
754,CAM_ACTIVITY_DISENGAGE,VIEW,DC_USER_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
755,CAM_ACTIVITY_DISENGAGE,VIEW,DISENGAGE_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
756,CAM_ACTIVITY_DISENGAGE,VIEW,LEVEL6_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
757,CAM_ACTIVITY_DISENGAGE,VIEW,LEVEL7_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
758,CAM_ACTIVITY_DISENGAGE,VIEW,LEVEL8_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
759,CAM_ACTIVITY_DISENGAGE,VIEW,LEVEL9_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
760,CAM_ACTIVITY_DISENGAGE,VIEW,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
761,CAM_ACTIVITY_DISENGAGE,VIEW,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
762,CAM_ACTIVITY_DISENGAGE,VIEW,THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
763,CAM_ACTIVITY_DISENGAGE,VIEW,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR
764,CAM_ACTIVITY_DISENGAGE,VIEW,SOLD_AS_SW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
765,CAM_ACTIVITY_DISENGAGE,VIEW,SOLD_AS_HW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
766,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
767,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,SOLD_AS_SERVICE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
768,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,BOOKING_COUNTRY,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
769,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
770,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,PRICING_MODEL_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
771,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,BOOKED_THEATER,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
772,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,LEVEL6_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
773,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,LEVEL7_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
774,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,LEVEL8_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
775,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,LEVEL9_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
776,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
777,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
778,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
779,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR
780,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,SOLD_AS_SW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
781,CAM_ACTIVITY_NEVER_SIGNOFF,VIEW,SOLD_AS_HW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
782,CAM_ACTIVITY_RENEW,VIEW,SOLD_AS_SERVICE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
783,CAM_ACTIVITY_RENEW,VIEW,BOOKING_COUNTRY,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
784,CAM_ACTIVITY_RENEW,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
785,CAM_ACTIVITY_RENEW,VIEW,PRICING_MODEL_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
786,CAM_ACTIVITY_RENEW,VIEW,BOOKED_THEATER,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
787,CAM_ACTIVITY_RENEW,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
788,CAM_ACTIVITY_RENEW,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
789,CAM_ACTIVITY_RENEW,VIEW,RENEWED_TO_BOOKING_CONTRACT_STRING,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
790,CAM_ACTIVITY_RENEW,VIEW,RENEWAL_NOTES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
791,CAM_ACTIVITY_RENEW,VIEW,USER_TITLE,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
792,CAM_ACTIVITY_RENEW,VIEW,FISCAL_QTR_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
793,CAM_ACTIVITY_RENEW,VIEW,FISCAL_MTH_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
794,CAM_ACTIVITY_RENEW,VIEW,CAL_WEEK_SORTED_SHORT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
795,CAM_ACTIVITY_RENEW,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
796,CAM_ACTIVITY_RENEW,VIEW,RENEWED_DAYS_AGO,"NUMBER(9,0)",COLUMN,N,CPS_DSCI_BR
797,CAM_ACTIVITY_RENEW,VIEW,DC_USER_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
798,CAM_ACTIVITY_RENEW,VIEW,RENEW_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
799,CAM_ACTIVITY_RENEW,VIEW,LEVEL6_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
800,CAM_ACTIVITY_RENEW,VIEW,LEVEL7_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
801,CAM_ACTIVITY_RENEW,VIEW,LEVEL8_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
802,CAM_ACTIVITY_RENEW,VIEW,LEVEL9_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
803,CAM_ACTIVITY_RENEW,VIEW,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
804,CAM_ACTIVITY_RENEW,VIEW,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
805,CAM_ACTIVITY_RENEW,VIEW,THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
806,CAM_ACTIVITY_RENEW,VIEW,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR
807,CAM_ACTIVITY_RENEW,VIEW,SOLD_AS_SW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
808,CAM_ACTIVITY_RENEW,VIEW,SOLD_AS_HW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
809,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
810,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,SOLD_AS_SERVICE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
811,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,BOOKING_COUNTRY,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
812,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
813,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,PRICING_MODEL_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
814,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,BOOKED_THEATER,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
815,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,LEVEL6_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
816,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,LEVEL7_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
817,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,LEVEL8_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
818,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,LEVEL9_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
819,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
820,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
821,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
822,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR
823,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,SOLD_AS_SW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
824,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,SOLD_AS_HW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
825,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,SIGNOFF_DAYS_AGO,"NUMBER(9,0)",COLUMN,N,CPS_DSCI_BR
826,CAM_ACTIVITY_RISK_SIGNOFF,VIEW,SIGNOFF_RISK,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
827,CAM_ACTIVITY_SIGNOFF,VIEW,SOLD_AS_SERVICE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
828,CAM_ACTIVITY_SIGNOFF,VIEW,BOOKING_COUNTRY,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
829,CAM_ACTIVITY_SIGNOFF,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
830,CAM_ACTIVITY_SIGNOFF,VIEW,PRICING_MODEL_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
831,CAM_ACTIVITY_SIGNOFF,VIEW,BOOKED_THEATER,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
832,CAM_ACTIVITY_SIGNOFF,VIEW,REFERENCE_BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
833,CAM_ACTIVITY_SIGNOFF,VIEW,NOTES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
834,CAM_ACTIVITY_SIGNOFF,VIEW,SIGN_OFF_IDENTITY,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
835,CAM_ACTIVITY_SIGNOFF,VIEW,SIGNOFF_METHOD,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
836,CAM_ACTIVITY_SIGNOFF,VIEW,DEFER_SIGNOFF_REASON,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
837,CAM_ACTIVITY_SIGNOFF,VIEW,ENGAGEMENT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
838,CAM_ACTIVITY_SIGNOFF,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
839,CAM_ACTIVITY_SIGNOFF,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
840,CAM_ACTIVITY_SIGNOFF,VIEW,USER_TITLE,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
841,CAM_ACTIVITY_SIGNOFF,VIEW,FISCAL_QTR_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
842,CAM_ACTIVITY_SIGNOFF,VIEW,FISCAL_MTH_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
843,CAM_ACTIVITY_SIGNOFF,VIEW,CAL_WEEK_SORTED_SHORT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
844,CAM_ACTIVITY_SIGNOFF,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
845,CAM_ACTIVITY_SIGNOFF,VIEW,SIGNOFF_DAYS_AGO,"NUMBER(9,0)",COLUMN,N,CPS_DSCI_BR
846,CAM_ACTIVITY_SIGNOFF,VIEW,DC_USER_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
847,CAM_ACTIVITY_SIGNOFF,VIEW,SIGNOFF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
848,CAM_ACTIVITY_SIGNOFF,VIEW,IS_LAST_SIGNOFF,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
849,CAM_ACTIVITY_SIGNOFF,VIEW,LEVEL6_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
850,CAM_ACTIVITY_SIGNOFF,VIEW,LEVEL7_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
851,CAM_ACTIVITY_SIGNOFF,VIEW,LEVEL8_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
852,CAM_ACTIVITY_SIGNOFF,VIEW,LEVEL9_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
853,CAM_ACTIVITY_SIGNOFF,VIEW,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
854,CAM_ACTIVITY_SIGNOFF,VIEW,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR
855,CAM_ACTIVITY_SIGNOFF,VIEW,THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
856,CAM_ACTIVITY_SIGNOFF,VIEW,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR
857,CAM_ACTIVITY_SIGNOFF,VIEW,SOLD_AS_SW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
858,CAM_ACTIVITY_SIGNOFF,VIEW,SOLD_AS_HW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR
859,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,NOTES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
860,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,SIGN_OFF_IDENTITY,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
861,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,SIGNOFF_METHOD,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
862,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,DEFER_SIGNOFF_REASON,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
863,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
864,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,FISCAL_QTR_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
865,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,FISCAL_MTH_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
866,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,CAL_WEEK_SORTED_SHORT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
867,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,LAST_SIGNOFF_DATE,DATE,COLUMN,N,CPS_DSCI_BR
868,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,SIGNOFF_DAYS_AGO,"NUMBER(9,0)",COLUMN,N,CPS_DSCI_BR
869,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,SIGNOFF_CREATE_DTM,DATE,COLUMN,N,CPS_DSCI_BR
870,CAM_ACTIVITY_SIGNOFF_NEW,VIEW,IS_LAST_SIGNOFF,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
871,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,LICENSE_CONSUMPTION_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
872,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,VIRTUAL_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
873,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,CCO_USER_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
874,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,ACTIVE_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
875,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,BATCH_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
876,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,SOURCE_DELETED_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
877,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
878,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
879,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
880,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
881,CAM_BV_CLASSIC_LICENSE_CONSUMPTION_VISIBILITY_X,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
882,CAM_BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,LICENSE_ENTITLEMENT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
883,CAM_BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,VIRTUAL_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
884,CAM_BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,CCO_USER_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
885,CAM_BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,ACTIVE_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
886,CAM_BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,BATCH_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
887,CAM_BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,SOURCE_DELETED_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
888,CAM_BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
